equation_id,frames,coverage,invalid_lengths,resync_distance,tail,score,survives_train,confidence,reason
eq02322,34,0.9989,720,720,85,73.494,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01562,35,0.9975,694,694,189,73.462,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01850,35,0.9975,694,694,190,73.462,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02138,35,0.9975,694,694,191,73.462,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02354,35,0.9975,694,694,192,73.462,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00843,35,0.9975,695,695,189,73.46,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01131,35,0.9975,695,695,190,73.46,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01347,35,0.9975,695,695,191,73.46,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00412,35,0.9975,696,696,189,73.458,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00628,35,0.9975,696,696,190,73.458,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00197,35,0.9975,697,697,189,73.456,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01550,39,0.9973,695,695,205,73.448,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01838,39,0.9973,695,695,206,73.448,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02126,39,0.9973,695,695,207,73.448,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00830,39,0.9973,696,696,205,73.446,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01118,39,0.9973,696,696,206,73.446,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01334,39,0.9973,696,696,207,73.446,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00398,39,0.9973,697,697,205,73.444,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00614,39,0.9973,697,697,206,73.444,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00182,39,0.9973,698,698,205,73.442,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02342,39,0.9972,695,695,208,73.442,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01516,37,0.9988,748,748,92,73.432,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01804,37,0.9988,748,748,93,73.432,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02092,37,0.9988,748,748,94,73.432,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00796,37,0.9988,749,749,92,73.43,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01084,37,0.9988,749,749,93,73.43,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01300,37,0.9988,749,749,94,73.43,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00364,37,0.9988,750,750,92,73.428,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00370,37,0.9988,750,750,92,73.428,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00580,37,0.9988,750,750,93,73.428,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00586,37,0.9988,750,750,93,73.428,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00148,37,0.9988,751,751,92,73.426,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00155,37,0.9988,751,751,92,73.426,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02308,37,0.9987,748,748,95,73.426,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01557,39,0.9972,713,713,212,73.406,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01561,39,0.9972,713,713,212,73.406,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01845,39,0.9972,713,713,213,73.406,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01849,39,0.9972,713,713,213,73.406,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02133,39,0.9972,713,713,214,73.406,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02137,39,0.9972,713,713,214,73.406,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02349,39,0.9972,713,713,215,73.406,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02353,39,0.9972,713,713,215,73.406,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00837,39,0.9972,714,714,212,73.404,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00842,39,0.9972,714,714,212,73.404,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01125,39,0.9972,714,714,213,73.404,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01130,39,0.9972,714,714,213,73.404,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01341,39,0.9972,714,714,214,73.404,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01346,39,0.9972,714,714,214,73.404,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01529,36,0.9978,732,732,168,73.404,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01817,36,0.9978,732,732,169,73.404,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00405,39,0.9972,715,715,212,73.402,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00411,39,0.9972,715,715,212,73.402,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00621,39,0.9972,715,715,213,73.402,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00627,39,0.9972,715,715,213,73.402,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00810,36,0.9978,733,733,168,73.402,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01098,36,0.9978,733,733,169,73.402,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00189,39,0.9972,716,716,212,73.4,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00196,39,0.9972,716,716,212,73.4,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02105,36,0.9977,732,732,170,73.398,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02321,36,0.9977,732,732,171,73.398,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01314,36,0.9977,733,733,170,73.396,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01520,37,0.9978,736,736,163,73.396,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01524,37,0.9978,736,736,163,73.396,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01808,37,0.9978,736,736,164,73.396,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01812,37,0.9978,736,736,164,73.396,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02096,37,0.9978,736,736,165,73.396,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02100,37,0.9978,736,736,165,73.396,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02312,37,0.9978,736,736,166,73.396,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02316,37,0.9978,736,736,166,73.396,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00800,37,0.9978,737,737,163,73.394,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00805,37,0.9978,737,737,163,73.394,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01088,37,0.9978,737,737,164,73.394,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01093,37,0.9978,737,737,164,73.394,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01304,37,0.9978,737,737,165,73.394,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01309,37,0.9978,737,737,165,73.394,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00368,37,0.9978,738,738,163,73.392,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00374,37,0.9978,738,738,163,73.392,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00584,37,0.9978,738,738,164,73.392,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00590,37,0.9978,738,738,164,73.392,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00152,37,0.9978,739,739,163,73.39,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00159,37,0.9978,739,739,163,73.39,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01526,42,0.9989,778,778,86,73.378,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00807,42,0.9989,779,779,86,73.376,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00376,42,0.9989,780,780,86,73.374,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00161,42,0.9989,781,781,86,73.372,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01814,42,0.9988,778,778,87,73.372,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02102,42,0.9988,778,778,88,73.372,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02318,42,0.9988,778,778,89,73.372,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01095,42,0.9988,779,779,87,73.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01311,42,0.9988,779,779,88,73.37,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00592,42,0.9988,780,780,87,73.368,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01514,39,0.9988,784,784,94,73.36,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00794,39,0.9988,785,785,94,73.358,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00362,39,0.9988,786,786,94,73.356,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00146,39,0.9988,787,787,94,73.354,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01802,39,0.9987,784,784,95,73.354,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02090,39,0.9987,784,784,96,73.354,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02306,39,0.9987,784,784,97,73.354,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01082,39,0.9987,785,785,95,73.352,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01298,39,0.9987,785,785,96,73.352,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
